D3C2_Parent	D3C2_R1_T1	D3C2_R2_T1	D3C2_R3_T1	D3C2_R1_T2	D3C2_R2_T2	D3C2_R3_T2	D3C2_R1_T3	D3C2_R2_T3	D3C2_R3_T3	D3C2_R1_T5	D3C2_R2_T5	D3C2_R3_T5	D3C2_R1_T6	D3C2_R2_T6	D3C2_R3_T6	D3C2_R1_T8	D3C2_R2_T8	D3C2_R3_T8	D3C2_R1_T9	D3C2_R2_T9	D3C2_R3_T9	D3C2_R1_T10	D3C2_R2_T10	D3C2_R3_T10	D3C2_R1_T13	D3C2_R3_T13	D3C2_R1_T15	D3C2_R3_T15	D3C2_R3_T17	D3C2_R1_T19	D3C2_R3_T19
RG961	0	0	0	0	0	0	8.45242447230457e-06	0	0	0	0	0	0	6.22561633601727e-06	5.66961722996676e-06	5.43737324123631e-06	0	0	0	0	7.31293511963962e-06	0	0	0	3.90074933394705e-06	6.48952428542226e-06	0.000493332752941859	0	4.81013977464495e-05	1.56189964482402e-06	0	0
RG962	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	1.86768490080518e-05	1.13392344599335e-05	1.90308063443271e-05	0	0	0	0	0	0	0	0	0	0	0	0	4.00844981220413e-06	3.12379928964804e-06	0	0
RG963	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	1.03760272266954e-05	1.27566387674252e-05	1.1780975356012e-05	0	0	0	0	0	0	2.76019685723986e-06	0	0	3.24476214271113e-06	0	0	2.00422490610206e-06	0	0	0
RG964	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	1.45264381173736e-05	8.50442584495014e-06	5.43737324123631e-06	0	0	0	0	0	2.12054896771676e-06	0	0	0	0	0	0	0	0	0	0
RG965	0	0	0	0	0	0	2.11310611807614e-06	0	9.8430040848467e-06	3.51679268507122e-06	0	2.14441184144219e-05	5.80400737689338e-06	0	1.41740430749169e-06	0	0	1.67358414781095e-06	1.91143554543769e-06	0	7.31293511963962e-06	2.12054896771676e-06	0	0	0	0	0	0	0	0	0	0
RG966	0	0	0	0	0	0	0	0	0	0	5.51184053583909e-06	1.07220592072109e-05	2.90200368844669e-06	4.15041089067818e-06	0	0	0	0	3.82287109087538e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG967	0	0	0	0	0	0	0	3.06249636328557e-06	0	0	0	3.57401973573698e-06	5.80400737689338e-06	4.15041089067818e-06	0	3.62491549415754e-06	2.35488603529032e-06	1.17150890346767e-05	3.82287109087538e-06	0	3.65646755981981e-06	1.27232938063006e-05	0	0	0	0	0	0	0	0	0	0
RG968	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86768490080518e-05	4.25221292247507e-06	4.53114436769693e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG969	0	0	0	0	0	0	0	0	0	0	0	0	0	8.30082178135635e-06	2.83480861498338e-06	8.15605986185447e-06	0	0	0	0	0	0	2.76019685723986e-06	1.40079074637633e-05	3.90074933394705e-06	6.48952428542226e-06	0	0	0	0	0	0
RG970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.70977207058064e-06	1.67358414781095e-05	5.73430663631307e-06	2.06021316338864e-05	0	6.36164690315029e-06	0	0	0	0	0	0	0	0	0	0
RG971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76019685723986e-05	3.85217455253491e-05	2.14541213367088e-05	0	0	3.50456645008446e-05	4.00844981220413e-06	2.18665950275363e-05	0	9.1329538895424e-06
RG972	4.62898671480813e-05	5.50463765722621e-05	3.29958953106234e-05	3.58766918102482e-05	1.73391361642363e-05	2.82466725419746e-06	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG973	6.94348007221219e-05	0	0	3.58766918102482e-05	0	0	1.26786367084569e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG974	0.000185159468592325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG975	0.000127297134657224	0	3.29958953106234e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG976	6.94348007221219e-05	0	0	8.96917295256204e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG977	0.000127297134657224	0	1.31983581242493e-05	2.69075188576861e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG978	0.000185159468592325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG979	6.94348007221219e-05	6.88079707153277e-06	0	0	0	2.54220052877771e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG980	2.31449335740406e-05	6.88079707153277e-06	3.9595074372748e-05	4.48458647628102e-05	0	1.97726707793822e-05	4.22621223615229e-06	0	2.46075102121167e-06	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG981	1.15724667870203e-05	1.37615941430655e-05	1.31983581242493e-05	0	1.04034816985418e-05	1.41233362709873e-05	2.11310611807614e-06	3.06249636328557e-06	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG982	1.15724667870203e-05	6.88079707153277e-06	2.63967162484987e-05	0	0	1.12986690167898e-05	8.45242447230457e-06	0	2.46075102121167e-06	7.03358537014243e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG983	1.15724667870203e-05	0	0	0	0	0	2.53572734169137e-05	0	0	2.28591524529629e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG984	1.15724667870203e-05	6.88079707153277e-06	0	8.96917295256205e-06	1.73391361642363e-05	0	4.22621223615229e-06	3.06249636328557e-06	2.46075102121167e-06	1.05503780552136e-05	2.20473621433564e-06	0	1.45100184422334e-06	0	0	9.06228873539386e-07	0	1.67358414781095e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG985	1.15724667870203e-05	4.81655795007294e-05	1.31983581242493e-05	2.69075188576861e-05	3.46782723284726e-06	2.82466725419746e-06	3.16965917711422e-05	0	0	3.34095305081765e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG986	0	4.12847824291966e-05	2.63967162484987e-05	8.96917295256205e-06	1.04034816985418e-05	5.64933450839491e-06	2.11310611807614e-06	3.06249636328557e-06	7.38225306363502e-06	8.79198171267804e-06	0	0	1.45100184422334e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG987	0	2.06423912145983e-05	6.59917906212467e-06	2.69075188576861e-05	0	1.12986690167898e-05	1.4791742826533e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG988	1.15724667870203e-05	5.50463765722621e-05	5.27934324969974e-05	1.79383459051241e-05	1.04034816985418e-05	1.97726707793822e-05	0	0	4.92150204242335e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG989	1.15724667870203e-05	6.88079707153277e-06	6.59917906212467e-06	0	2.08069633970836e-05	0	1.4791742826533e-05	2.44999709062845e-05	0	2.81343414805697e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG990	0	0	6.59917906212467e-06	0	1.3871308931389e-05	1.12986690167898e-05	6.33931835422843e-06	3.06249636328557e-06	7.38225306363502e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG991	0	0	0	8.96917295256205e-06	6.93565446569452e-06	0	2.11310611807614e-06	6.12499272657114e-06	2.46075102121167e-06	2.98927378231053e-05	5.51184053583909e-06	0	1.30590165980101e-05	4.15041089067818e-06	0	3.62491549415754e-06	0	0	1.91143554543769e-06	0	0	4.24109793543352e-06	0	0	0	0	0	0	0	0	0	0
RG992	0	0	0	8.96917295256205e-06	3.46782723284726e-06	0	3.80359101253706e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG993	0	0	0	0	3.46782723284726e-06	0	2.11310611807614e-06	0	0	0	0	0	0	1.66016435627127e-05	1.41740430749169e-06	4.53114436769693e-06	0	0	0	0	0	0	0	0	0	1.62238107135556e-05	1.45097868512312e-05	0	0	0	0	0
RG994	0	0	0	0	0	5.64933450839491e-06	0	3.06249636328557e-06	2.46075102121167e-06	5.27518902760682e-06	5.51184053583909e-06	1.78700986786849e-06	2.90200368844669e-06	0	0	9.06228873539386e-07	0	5.02075244343286e-06	1.91143554543769e-06	0	0	0	0	0	1.95037466697353e-06	0	0	0	0	1.56189964482402e-06	0	1.82659077790848e-06
RG995	0	0	0	0	0	2.82466725419746e-06	2.11310611807614e-06	0	2.46075102121167e-06	1.93423597678917e-05	1.10236810716782e-06	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG996	0	0	0	0	0	0	4.22621223615229e-06	6.12499272657114e-06	0	0	1.10236810716782e-06	0	0	1.45264381173736e-05	1.41740430749169e-05	7.24983098831509e-06	0	0	0	0	0	0	0	0	0	1.62238107135556e-05	0.00013058808166108	0.000168219189604054	1.40295743427144e-05	1.71808960930642e-05	0	0
RG997	0	0	0	0	0	0	4.22621223615229e-06	0	0	1.75839634253561e-06	1.10236810716782e-05	0	5.80400737689338e-06	2.07520544533909e-06	4.25221292247507e-06	2.71868662061816e-06	2.35488603529032e-06	1.67358414781095e-06	1.91143554543769e-06	0	0	0	0	0	0	0	0	0	0	1.56189964482402e-06	0	0
RG998	0	0	0	0	0	0	0	3.06249636328557e-06	2.46075102121167e-06	0	1.32284172860138e-05	3.57401973573698e-06	5.80400737689338e-06	0	0	0	2.35488603529032e-06	0	0	0	3.65646755981981e-06	0	0	0	0	0	0	0	0	0	0	0
RG999	0	0	0	8.96917295256205e-06	0	2.82466725419746e-06	0	0	1.23037551060584e-05	1.05503780552136e-05	1.10236810716782e-06	2.14441184144219e-05	4.35300553267003e-06	0	0	9.06228873539386e-07	0	3.3471682956219e-06	1.91143554543769e-06	0	1.09694026794594e-05	8.48219587086705e-06	0	0	0	0	0	0	0	0	0	0
RG1000	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	1.45264381173736e-05	2.69306818423421e-05	2.17494929649453e-05	0	0	0	0	0	0	0	0	1.95037466697353e-06	0	0	0	0	0	0	0
RG1001	0	0	0	0	0	0	0	0	0	0	0	0	0	2.282725989873e-05	2.83480861498338e-06	7.24983098831509e-06	0	0	0	0	0	0	3.8642756001358e-05	3.50197686594082e-06	1.17022480018412e-05	2.27133349989779e-05	4.35293605536935e-05	0.000154200923803716	0.000208439390234615	1.40570968034162e-05	0	3.65318155581696e-06
RG1002	0	0	0	0	0	0	0	0	0	0	0	0	0	4.15041089067818e-06	0	2.71868662061816e-06	2.35488603529032e-06	0	0	0	0	0	3.31223622868783e-05	2.45138380615858e-05	5.46104906752587e-05	1.62238107135556e-05	1.45097868512312e-05	2.80365316006757e-05	1.40295743427144e-05	6.24759857929608e-06	0	3.65318155581696e-06
RG1003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.48417717151587e-05	2.10118611956449e-05	2.73052453376294e-05	0	0	7.71004619018581e-05	0.000208439390234615	1.24951971585922e-05	0	3.65318155581696e-06
RG1004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.60316298550532e-05	0	0	0	0	0	0	0	0
RG1005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.45138380615858e-05	2.34044960036823e-05	0	0	0	0	0	0	0
RG1006	0.000173587001805305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1007	0.000173587001805305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1008	1.15724667870203e-05	6.88079707153277e-06	0	3.58766918102482e-05	3.46782723284726e-06	5.64933450839491e-06	2.74703795349899e-05	3.06249636328557e-06	0	1.93423597678917e-05	0	0	0	2.07520544533909e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1009	0.000173587001805305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1010	0.000173587001805305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1011	0.000173587001805305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1012	1.15724667870203e-05	1.37615941430655e-05	1.9797537186374e-05	2.69075188576861e-05	3.46782723284726e-06	1.41233362709873e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1013	8.10072675091422e-05	4.81655795007294e-05	2.63967162484987e-05	3.58766918102482e-05	1.73391361642363e-05	0	2.11310611807614e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1014	2.31449335740406e-05	7.56887677868604e-05	3.9595074372748e-05	1.79383459051241e-05	6.93565446569452e-06	0	2.11310611807614e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1015	2.31449335740406e-05	4.12847824291966e-05	6.59917906212467e-06	1.79383459051241e-05	4.85495812598616e-05	5.64933450839491e-06	2.11310611807614e-06	6.12499272657114e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1016	0.000115724667870203	8.9450361929926e-05	5.27934324969974e-05	6.27842106679343e-05	0	1.12986690167898e-05	2.11310611807614e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1017	1.15724667870203e-05	1.37615941430655e-05	1.9797537186374e-05	0	3.46782723284726e-06	2.82466725419746e-06	0	0	4.92150204242335e-06	7.03358537014243e-06	2.20473621433564e-06	1.78700986786849e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1018	1.15724667870203e-05	3.44039853576638e-05	3.9595074372748e-05	0	1.04034816985418e-05	2.54220052877771e-05	4.22621223615229e-06	0	1.23037551060584e-05	8.79198171267804e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1019	0	6.88079707153277e-06	6.59917906212467e-06	0	1.04034816985418e-05	1.69480035251847e-05	0	9.18748908985671e-06	4.92150204242335e-06	0	1.10236810716782e-06	0	0	0	1.41740430749169e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1020	0	2.06423912145983e-05	2.63967162484987e-05	5.38150377153723e-05	3.46782723284726e-06	2.82466725419746e-06	1.26786367084569e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1021	0	6.88079707153277e-06	6.59917906212467e-06	2.69075188576861e-05	0	8.47400176259237e-06	1.69048489446091e-05	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1022	1.15724667870203e-05	3.44039853576638e-05	7.25909696833714e-05	8.96917295256205e-06	0	4.23700088129618e-05	2.11310611807614e-06	9.18748908985671e-06	1.96860081696934e-05	5.27518902760682e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1023	0	0	6.59917906212467e-06	0	0	1.97726707793822e-05	1.05655305903807e-05	0	2.46075102121167e-06	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1024	0	0	0	7.17533836204964e-05	0	5.64933450839491e-06	2.32441672988376e-05	0	0	1.40671707402849e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1025	0	0	0	0	3.46782723284726e-06	0	2.11310611807614e-06	0	0	0	3.30710432150345e-06	0	1.45100184422334e-06	2.07520544533909e-06	2.83480861498338e-06	4.53114436769693e-06	0	1.67358414781095e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1026	0	0	0	0	3.46782723284726e-06	0	2.9583485653066e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1027	0	0	0	0	3.46782723284726e-06	0	1.4791742826533e-05	0	0	2.98927378231053e-05	0	0	2.90200368844669e-06	0	0	1.81245774707877e-06	0	0	1.91143554543769e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1028	0	0	0	0	0	2.82466725419746e-06	2.11310611807614e-06	0	1.23037551060584e-05	1.75839634253561e-06	1.10236810716782e-06	8.93504933934245e-06	7.25500922111672e-06	0	0	0	2.35488603529032e-06	3.3471682956219e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1029	0	0	0	0	0	0	2.11310611807614e-05	0	0	0	0	0	0	2.07520544533909e-06	2.83480861498338e-06	1.81245774707877e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1030	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	2.07520544533909e-05	7.08702153745845e-06	8.15605986185447e-06	0	0	0	0	0	0	0	3.50197686594082e-06	1.95037466697353e-06	0	0	0	0	0	0	0
RG1031	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	1.03760272266954e-05	9.92183015244183e-06	4.53114436769693e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1032	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	4.40947242867127e-06	1.07220592072109e-05	5.80400737689338e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1033	0	0	0	0	0	2.82466725419746e-06	0	3.06249636328557e-06	0	3.51679268507122e-06	0	1.07220592072109e-05	4.35300553267003e-06	0	9.92183015244183e-06	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1034	0	0	0	0	0	0	0	3.06249636328557e-06	2.46075102121167e-06	3.51679268507122e-06	2.20473621433564e-06	7.14803947147396e-06	4.35300553267003e-06	0	8.50442584495014e-06	9.96851760893324e-06	0	1.67358414781095e-06	1.91143554543769e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1035	0	0	0	0	0	0	0	0	4.92150204242335e-06	1.75839634253561e-06	0	1.07220592072109e-05	4.35300553267003e-06	0	1.55914473824086e-05	2.71868662061816e-06	0	1.67358414781095e-06	3.82287109087538e-06	0	0	2.12054896771676e-06	0	0	0	0	0	0	0	0	0	0
RG1036	0	0	0	0	0	0	0	0	4.92150204242335e-06	1.75839634253561e-06	2.20473621433564e-06	1.07220592072109e-05	4.35300553267003e-06	0	1.41740430749169e-06	0	0	0	0	0	3.65646755981981e-06	0	0	3.50197686594082e-06	0	0	0	0	0	0	0	0
RG1037	0	0	0	0	0	0	0	3.06249636328557e-06	0	0	2.20473621433564e-06	5.36102960360547e-06	7.25500922111672e-06	2.07520544533909e-06	7.08702153745845e-06	2.71868662061816e-06	2.35488603529032e-06	5.02075244343286e-06	0	0	0	2.12054896771676e-06	0	0	0	0	0	0	0	0	0	0
RG1038	0	0	0	0	0	0	0	0	0	0	2.20473621433564e-06	1.25090690750794e-05	4.35300553267003e-06	2.07520544533909e-06	4.25221292247507e-06	3.62491549415754e-06	0	1.67358414781095e-06	1.91143554543769e-06	0	0	4.24109793543352e-06	0	0	0	0	0	0	0	0	0	0
RG1039	0	0	0	0	0	0	0	0	0	0	1.10236810716782e-06	5.36102960360547e-06	1.45100184422334e-06	2.07520544533909e-06	1.41740430749169e-06	9.06228873539386e-06	0	1.67358414781095e-06	1.91143554543769e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1040	0	0	0	0	0	0	2.11310611807614e-06	0	2.46075102121167e-06	1.75839634253561e-06	0	3.57401973573698e-06	8.70601106534006e-06	0	1.98436603048837e-05	1.63121197237089e-05	0	1.67358414781095e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1041	0	0	0	0	0	0	0	0	2.46075102121167e-06	1.75839634253561e-06	0	1.78700986786849e-06	8.70601106534006e-06	0	1.98436603048837e-05	1.44996619766302e-05	0	0	3.82287109087538e-06	0	3.65646755981981e-06	2.12054896771676e-06	0	0	0	0	0	0	0	0	0	0
RG1042	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	2.282725989873e-05	4.25221292247507e-06	8.15605986185447e-06	0	0	0	0	0	0	5.52039371447972e-06	0	3.90074933394705e-06	0	1.45097868512312e-05	0	0	3.12379928964804e-06	0	0
RG1043	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	2.49024653440691e-05	4.25221292247507e-06	9.06228873539386e-06	0	0	0	0	0	0	2.76019685723986e-06	3.50197686594082e-06	0	1.29790485708445e-05	4.35293605536935e-05	0	0	0	0	0
RG1044	0	0	0	0	0	0	0	0	0	0	0	0	0	6.22561633601727e-06	4.25221292247507e-06	1.1780975356012e-05	0	0	0	0	0	0	0	3.50197686594082e-06	0	3.24476214271113e-06	0	0	0	0	0	0
RG1045	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03760272266954e-05	9.92183015244183e-06	2.71868662061816e-06	0	0	0	0	0	0	0	0	0	0	0	0	2.00422490610206e-06	0	0	0
RG1046	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24512326720345e-05	5.66961722996676e-06	1.63121197237089e-05	0	0	0	0	0	0	0	3.50197686594082e-06	0	0	0	0	0	0	0	0
RG1047	0	0	0	0	0	0	0	0	0	0	0	0	0	2.07520544533909e-06	1.13392344599335e-05	1.90308063443271e-05	0	0	0	0	0	0	2.76019685723986e-06	3.50197686594082e-06	5.85112400092058e-06	0	0	0	2.00422490610206e-06	7.8094982241201e-06	0	0
RG1048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12610646123754e-05	1.54058908501696e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.08702153745845e-06	3.62491549415754e-06	0	0	0	0	0	0	0	1.40079074637633e-05	3.90074933394705e-05	0	0	0	2.00422490610206e-06	1.56189964482402e-06	0	0
RG1050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10407874289594e-05	1.05059305978225e-05	1.56029973357882e-05	3.24476214271113e-06	0	0	0	0	0	3.65318155581696e-06
RG1051	0.000162014535018284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1052	0.000162014535018284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1053	0.000185159468592325	4.12847824291966e-05	0	8.96917295256205e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1054	0.000150442068231264	6.88079707153277e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1055	3.4717400361061e-05	1.37615941430655e-05	2.63967162484987e-05	8.07225565730584e-05	3.46782723284726e-06	5.64933450839491e-06	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1056	1.15724667870203e-05	6.88079707153277e-06	3.29958953106234e-05	1.79383459051241e-05	0	1.12986690167898e-05	0	0	2.46075102121167e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1057	6.94348007221219e-05	1.37615941430655e-05	0	0	1.04034816985418e-05	8.47400176259237e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1058	1.15724667870203e-05	6.88079707153277e-06	0	3.58766918102482e-05	3.46782723284726e-06	8.47400176259237e-06	0	3.06249636328557e-06	2.46075102121167e-06	5.27518902760682e-06	2.20473621433564e-06	1.78700986786849e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.80391474049246e-05	0	0	0	0	0
RG1059	0.000162014535018284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1060	1.15724667870203e-05	6.88079707153277e-06	6.59917906212467e-06	2.69075188576861e-05	3.46782723284726e-06	0	1.05655305903807e-05	6.12499272657114e-06	2.46075102121167e-06	1.75839634253561e-06	0	0	0	4.15041089067818e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1061	1.15724667870203e-05	6.88079707153277e-06	0	0	3.46782723284726e-06	0	2.32441672988376e-05	0	7.38225306363502e-06	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1062	0	3.44039853576638e-05	1.9797537186374e-05	1.79383459051241e-05	3.46782723284726e-06	0	4.22621223615229e-06	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1063	0	2.75231882861311e-05	6.59917906212467e-06	5.38150377153723e-05	3.46782723284726e-06	2.82466725419746e-05	1.05655305903807e-05	0	2.46075102121167e-06	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1064	0	1.37615941430655e-05	1.31983581242493e-05	2.69075188576861e-05	0	5.64933450839491e-06	6.33931835422843e-06	0	4.92150204242335e-06	8.79198171267804e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1065	0	0	1.31983581242493e-05	8.96917295256205e-06	0	5.64933450839491e-06	2.11310611807614e-06	3.06249636328557e-06	9.8430040848467e-06	8.79198171267804e-06	0	5.36102960360547e-06	2.90200368844669e-06	0	2.83480861498338e-06	2.71868662061816e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1066	0	0	7.25909696833714e-05	8.96917295256205e-06	0	5.64933450839491e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1067	0	0	0	8.96917295256205e-06	1.04034816985418e-05	0	8.45242447230457e-06	3.06249636328557e-06	0	8.79198171267804e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1068	0	0	0	8.96917295256205e-06	1.73391361642363e-05	0	2.53572734169137e-05	3.06249636328557e-06	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1069	0	0	0	0	3.46782723284726e-06	0	2.11310611807614e-06	3.06249636328557e-06	0	0	0	0	1.45100184422334e-06	4.15041089067818e-06	2.83480861498338e-06	4.53114436769693e-06	0	0	0	0	0	0	2.76019685723986e-06	0	0	0	1.45097868512312e-05	0	0	0	0	0
RG1070	0	0	0	0	0	8.47400176259237e-06	0	6.12499272657114e-06	1.476450612727e-05	0	0	0	0	0	4.25221292247507e-06	2.71868662061816e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
