D2C1_Parent1	D2C1_Parent2	D2C1_R1_T1	D2C1_R1_T2	D2C1_R1_T3	D2C1_R1_T4	D2C1_R1_T7	D2C1_R1_T8	D2C1_R1_T12	D2C1_R1_T13	D2C1_R1_T15	D2C1_R1_T17	D2C1_R1_T18	D2C1_R2_T1	D2C1_R2_T2	D2C1_R2_T3	D2C1_R2_T4	D2C1_R2_T6	D2C1_R2_T7	D2C1_R2_T8	D2C1_R2_T9_RESEQ	D2C1_R2_T12	D2C1_R2_T13	D2C1_R2_T14	D2C1_R2_T15	D2C1_R2_T17	D2C1_R2_T18	D2C1_R3_T1	D2C1_R3_T2	D2C1_R3_T3	D2C1_R3_T4	D2C1_R3_T6	D2C1_R3_T7	D2C1_R3_T8	D2C1_R3_T12	D2C1_R3_T13	D2C1_R3_T15	D2C1_R3_T17	D2C1_R3_T18
RG591	0	0	0	3.65038109978682e-06	7.43535884900645e-06	0	0	3.71976758892104e-06	5.12695625424576e-06	0	0	2.73305251218771e-05	4.48722263355096e-05	0	1.01316096088186e-05	1.21787103963561e-05	0	0	0	6.17711963999747e-06	0	0.00012604977820332	5.17073776086372e-05	0	7.03685199389201e-06	5.11176882536664e-05	2.23274091274449e-05	0	5.94302422673826e-06	6.18431102136989e-06	0	0	0	0	3.35157708459716e-06	0.000124558058427311	0	9.53747991168294e-06	7.18693210402571e-05
RG592	0.000205193817630977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG593	0.000205193817630977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG594	0.000199158705347713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG595	0.000199158705347713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG596	0	0	9.63323079294334e-06	2.19022865987209e-05	3.71767942450323e-06	0	0	0	0	0	0	0	0	0	1.01316096088186e-05	1.21787103963561e-05	0	0	0	0	0	0	0	0	0	0	0	4.27204374572796e-06	0.000130746532988242	9.27646653205483e-06	0	0	0	0	0	0	0	0	0
RG597	0	0	0	0	3.71767942450323e-06	6.86007504922104e-06	2.61798608802193e-06	6.19961264820174e-06	0	0	0	0	0	0	0	0	4.14989417769847e-06	1.13327289211242e-05	2.78293135435993e-05	0.000112732433429954	0	2.80110618229599e-05	1.03414755217274e-05	1.67502504162437e-05	4.22211119633521e-05	1.78911908887832e-05	0	0	0	0	0	0	0	1.16389233530342e-06	0	0	0	0	0
RG598	0.000202176261489345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG599	0.000202176261489345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG600	0.000175018256214657	1.21677630328149e-05	3.21107693098111e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG601	0	0	0	0	3.71767942450323e-06	0	2.61798608802193e-06	0	7.69043438136864e-06	0	0	5.12447346035195e-05	0	0	3.37720320293952e-06	0	0	0	4.63821892393321e-06	1.54427990999937e-06	0	9.03993358831888e-05	2.06829510434549e-05	0	1.4073703987784e-05	1.78911908887832e-05	4.46548182548897e-05	0	2.97151211336913e-06	0	0	0	0	0	3.35157708459716e-06	0	0	4.05342896246525e-05	1.71117431048231e-05
RG602	0	0	0	0	0	0	1.30899304401096e-05	2.4798450592807e-06	0	0	0	0	0	0	0	0	0	7.5551526140828e-06	9.27643784786642e-06	8.49353950499652e-05	3.13145863343145e-05	5.72953537287816e-05	6.20488531303646e-05	0	3.51842599694601e-05	0	0	0	0	0	0	9.29509126230438e-06	0	0	0	0	0	0	0
RG603	0.000193123593064449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG604	0.000168983143931393	1.52097037910187e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG605	0.000193123593064449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG606	0	1.52097037910187e-06	0	0	3.71767942450323e-06	0	7.85395826406579e-06	5.45565913041753e-05	1.28173906356144e-06	0	0	0	0	0	0	0	8.29978835539694e-06	3.7775763070414e-06	1.39146567717996e-05	0.000260983304789893	6.2629172668629e-05	6.36615041430907e-06	0	3.35005008324874e-06	0	0	0	0	0	0	3.5495607418582e-06	3.09836375410146e-06	0	5.23751550886537e-05	1.67578854229858e-06	0	0	0	0
RG607	0.000190106036922817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG608	0.000202176261489345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG609	0.000196141149206081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG610	0.000190106036922817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG611	0.000190106036922817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG612	0.000187088480781185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG613	0.000187088480781185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG614	0.000187088480781185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG615	0	0	0	0	0	0	0	3.09980632410087e-05	0	0	0	1.70815782011732e-06	0	0	0	0	8.29978835539694e-06	0	0	2.9341318289988e-05	0	1.27323008286181e-06	0	0	0	0	0	0	0	0	3.5495607418582e-06	3.09836375410146e-06	4.15608596448209e-06	3.95723394003161e-05	0	4.79069455489657e-06	3.10144837639177e-06	0	3.42234862096462e-06
RG616	0.000184070924639553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG617	0.000184070924639553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG618	0.000184070924639553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG619	0.000184070924639553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG620	0.000181053368497921	0	0	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG621	0.000184070924639553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG622	0	0	0	0	0	1.37201500984421e-05	5.23597217604386e-06	8.67945770748244e-06	0	0	0	0	0	0	0	0	0	0	4.63821892393321e-06	6.3315476309974e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	9.31113868242732e-06	0	0	0	0	0
RG623	0	0	0	0	0	0	1.30899304401096e-05	3.34779083002894e-05	2.56347812712288e-06	0	0	0	0	0	3.37720320293952e-06	0	8.29978835539694e-06	3.7775763070414e-06	9.27643784786642e-06	9.72896343299601e-05	0	0	0	0	0	0	0	0	0	0	3.5495607418582e-06	1.54918187705073e-05	0	6.63418631122947e-05	0	0	3.10144837639177e-06	0	0
RG624	0.000181053368497921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG625	0.000165965587789761	7.60485189550933e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG626	0.000181053368497921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG627	0.000181053368497921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG628	0.000187088480781185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG629	0.000187088480781185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG630	0.000181053368497921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG631	0.000181053368497921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG632	0	0	0	3.65038109978682e-06	0	6.86007504922104e-06	7.85395826406579e-06	7.56352743080612e-05	0	0	0	0	0	0	0	0	8.29978835539694e-06	3.7775763070414e-06	1.39146567717996e-05	4.94169571199797e-05	0	0	0	0	0	0	0	0	0	3.09215551068494e-06	7.09912148371639e-06	2.16885462787102e-05	2.90926017513746e-05	5.47029397592605e-05	0	0	0	0	0
RG633	0.000178035812356289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG634	0.000144842694798337	1.67306741701205e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG635	0.000178035812356289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG636	0.000178035812356289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG637	0.000178035812356289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG638	0	0	0	3.65038109978682e-06	0	0	2.61798608802193e-06	3.84375984188508e-05	7.69043438136864e-06	0	0	6.83263128046927e-06	3.20515902396497e-06	0	0	3.04467759908903e-06	0	0	0	4.6328397299981e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.24682578934463e-05	4.771958574744e-05	1.00547312537915e-05	9.58138910979314e-06	3.10144837639177e-06	0	6.84469724192925e-06
RG639	0.000175018256214657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG640	0.000175018256214657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG641	6.03511228326403e-06	0	0	2.55526676985077e-05	1.85883971225161e-05	0	1.30899304401096e-05	2.4798450592807e-06	0	0	0	1.19571047408212e-05	0	5.54284550288159e-06	2.36404224205766e-05	2.43574207927123e-05	0	0	0	3.08855981999873e-06	0	0	0	0	0	7.66765323804996e-06	0	2.13602187286398e-06	3.86296574737987e-05	2.78293995961645e-05	0	0	0	1.16389233530342e-06	0	0	3.10144837639177e-06	0	0
RG642	0	0	0	0	0	3.43003752461052e-05	7.85395826406579e-06	7.19155067191402e-05	0	0	0	0	0	0	0	0	1.65995767107939e-05	3.7775763070414e-06	9.27643784786642e-06	6.02269164899753e-05	0	0	0	0	0	0	0	0	0	0	1.41982429674328e-05	0	1.24682578934463e-05	8.61280328124527e-05	0	0	0	0	0
RG643	0	0	0	0	0	6.86007504922104e-06	7.85395826406579e-06	2.4798450592807e-06	2.56347812712288e-06	0	0	0.000129819994328916	3.20515902396497e-05	0	0	3.04467759908903e-06	4.14989417769847e-06	1.13327289211242e-05	2.3191094619666e-05	1.08099593699956e-05	0	7.25741147231234e-05	1.03414755217274e-05	0	2.1110555981676e-05	3.83382661902498e-05	0.000156291863892114	0	0	3.09215551068494e-06	3.5495607418582e-06	3.09836375410146e-06	4.15608596448209e-06	1.16389233530342e-06	0	2.87441673293794e-05	1.24057935055671e-05	8.58373192051464e-05	5.13352293144693e-05
RG644	0.000172000700073025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG645	0.000172000700073025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG646	0	0	0	0	3.71767942450323e-06	0	5.23597217604386e-06	1.11593027667631e-05	1.28173906356144e-06	0	0	1.70815782011732e-06	0	0	3.37720320293952e-06	0	8.29978835539694e-06	7.5551526140828e-06	0	6.64040361299728e-05	0.00017223022483873	3.05575219886835e-05	0.000248195412521459	1.00501502497462e-05	1.4073703987784e-05	3.57823817775665e-05	8.93096365097794e-05	0	0	0	0	3.09836375410146e-06	0	2.32778467060683e-06	0	0	0	0	0
RG647	0.000168983143931393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG648	0.000168983143931393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG649	3.01755614163202e-06	6.08388151640747e-06	1.60553846549056e-05	3.28534298980814e-05	1.48707176980129e-05	0	0	0	0	0	0	1.70815782011732e-06	0	1.66285365086448e-05	3.37720320293952e-05	1.82680655945342e-05	0	0	0	1.54427990999937e-06	0	0	0	0	0	0	0	8.54408749145591e-06	2.97151211336913e-05	2.78293995961645e-05	0	2.16885462787102e-05	0	0	0	0	2.17101386347424e-05	0	3.42234862096462e-06
RG650	0	0	3.21107693098111e-06	0	3.71767942450323e-06	0	0	0	0	0	0	0	0	5.54284550288159e-06	0	3.04467759908903e-06	0	0	0	0	0	0	0	0	0	0	0	2.13602187286398e-06	0.000157490142008564	0	0	0	0	0	0	0	0	0	0
RG651	0	1.52097037910187e-06	0	0	0	6.86007504922104e-06	5.23597217604386e-06	1.36391478260438e-05	1.28173906356144e-06	0	0.000162127107652399	1.70815782011732e-06	0	0	0	0	0	3.7775763070414e-06	4.63821892393321e-06	5.09612370299791e-05	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	3.5495607418582e-06	0	0	2.44417390413717e-05	0	0	0	0	0
RG652	0	0	0	0	0	0	0	6.44759715412981e-05	0	0	0	5.12447346035195e-06	3.20515902396497e-06	0	0	0	0	0	0	2.47084785599899e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	8.14724634712391e-05	0	4.79069455489657e-06	0	0	1.02670458628939e-05
RG653	0	0	0	0	0	0	2.61798608802193e-06	7.43953517784209e-06	0	0	0	0	0	0	0	0	0	7.5551526140828e-06	4.17439703153989e-05	0.000199212108389918	0	0	0	0	3.51842599694601e-05	0	0	0	0	0	0	0	0	3.49167700591025e-06	0	0	0	0	0
RG654	0.000165965587789761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG655	0.000165965587789761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG656	0.000175018256214657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG657	0.000165965587789761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG658	0.000165965587789761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG659	7.54389035408004e-05	4.10662002357504e-05	9.63323079294334e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG660	0	0	0	0	0	0	2.61798608802193e-06	3.22379857706491e-05	5.12695625424576e-06	0	0	1.70815782011732e-06	0	0	0	0	0	3.7775763070414e-06	4.63821892393321e-06	0.000108099593699956	1.56572931671573e-05	1.27323008286181e-06	0	3.35005008324874e-06	7.03685199389201e-06	0	0	0	0	0	0	0	4.15608596448209e-06	5.81946167651708e-06	3.35157708459716e-06	0	0	4.76873995584147e-06	3.42234862096462e-06
RG661	0	0	0	0	0	0	0	6.19961264820174e-05	0	0	0	0	0	0	0	0	0	0	0	3.39741580199861e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	5.47029397592605e-05	0	0	0	0	0
RG662	0	0	0	0	0	0	2.61798608802193e-06	0	5.12695625424576e-06	0	0	0	0	0	0	0	0	1.51103052281656e-05	1.39146567717996e-05	0	1.56572931671573e-05	8.53064155517415e-05	0	0	4.92579639572441e-05	1.53353064760999e-05	0	2.13602187286398e-06	0	0	0	9.29509126230438e-06	4.15608596448209e-06	0	1.67578854229858e-06	0	0	0	0
RG663	0.000162948031648129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG664	0.000162948031648129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG665	0.000162948031648129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG666	0	0	3.21107693098111e-06	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	6.40806561859193e-06	0.000151547117781826	0	0	0	0	0	0	0	0	0	0
RG667	0	0	0	0	0	0	0	2.60383731224473e-05	1.28173906356144e-06	0	0	1.70815782011732e-06	0	0	0	0	0	0	0	1.85313589199924e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	4.19001240709229e-05	0	1.43720836646897e-05	0	4.76873995584147e-06	0
RG668	0.000159930475506497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG669	0.000159930475506497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG670	0.000159930475506497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG671	0.000159930475506497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG672	0.000162948031648129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG673	0	0	0	0	7.43535884900645e-06	4.80205253445473e-05	7.85395826406579e-06	3.71976758892104e-06	1.28173906356144e-06	0	0	3.41631564023463e-06	1.28206360958599e-05	1.3857113757204e-06	0	0	4.56488359546832e-05	0	0	6.17711963999747e-06	0	0	0	1.00501502497462e-05	0	0	0	2.13602187286398e-06	0	3.09215551068494e-06	7.80903363208803e-05	3.09836375410146e-06	8.31217192896418e-06	1.04750310177307e-05	0	1.43720836646897e-05	6.20289675278355e-06	4.76873995584147e-06	1.36893944838585e-05
RG674	0	0	0	0	0	0	0	8.67945770748244e-06	0	0	0	0	0	0	0	0	0	0	4.63821892393321e-06	0.000120453832979951	0	1.27323008286181e-06	0	1.3400200332995e-05	7.03685199389201e-06	0	0	0	0	0	0	0	0	5.81946167651708e-06	0	0	0	0	0
RG675	0	0	0	3.65038109978682e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	7.5551526140828e-06	9.27643784786642e-06	6.17711963999747e-06	1.56572931671573e-05	0.000150241149777694	0.000320585741173551	0	2.8147407975568e-05	7.1564763555133e-05	0.000401893364294007	0	0	0	0	0	0	0	0	0	0	0	0
RG676	0.000153895363223233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG677	0.000153895363223233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG678	0	1.52097037910187e-06	3.21107693098111e-06	2.92030487982945e-05	1.85883971225161e-05	0	2.09438887041754e-05	1.23992252964035e-06	1.28173906356144e-06	0.000388387222060394	0	6.83263128046927e-06	0	1.3857113757204e-06	1.68860160146976e-05	1.82680655945342e-05	0	3.7775763070414e-06	9.27643784786642e-06	1.54427990999937e-06	0	0	0.000268878363564913	0	0	0	0	2.13602187286398e-06	2.08005847935839e-05	2.47372440854795e-05	0	0	8.31217192896418e-06	2.32778467060683e-06	0	0	9.30434512917532e-06	0	0
RG679	0	0	0	0	0	0	7.85395826406579e-06	3.34779083002894e-05	0	0	0	0	0	0	0	3.04467759908903e-06	0	0	0	2.00756388299918e-05	0	0	0	0	0	0	0	0	0	0	0	3.09836375410146e-06	0	3.72445547297093e-05	0	0	0	0	0
RG680	0.000150877807081601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG681	0.000150877807081601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG682	0.000156912919364865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG683	0.000150877807081601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG684	0.000147860250939969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG685	0.000153895363223233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG686	0.000147860250939969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG687	0.000147860250939969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG688	0	0	3.21107693098111e-06	1.09511432993605e-05	7.43535884900645e-06	0	5.23597217604386e-06	1.23992252964035e-06	6.4086953178072e-06	0	0	1.70815782011732e-06	0	1.3857113757204e-06	3.37720320293952e-06	6.08935519817806e-06	0	0	4.63821892393321e-06	3.08855981999873e-06	0	2.29181414915126e-05	0	0	0	0	0	0	5.94302422673826e-06	3.09215551068494e-06	0	6.19672750820292e-06	1.24682578934463e-05	2.32778467060683e-06	0	0	0	0	0
RG689	0	0	0	1.09511432993605e-05	0	0	0	0	0	0	0	0	0	0	3.37720320293952e-06	9.1340327972671e-06	0	0	0	0	0	8.78528757174651e-05	1.03414755217274e-05	0	0	7.66765323804996e-05	2.23274091274449e-05	0	0	1.23686220427398e-05	0	0	0	0	0	0	0	0	0
RG690	0.000144842694798337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG691	0.000156912919364865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG692	6.03511228326403e-06	7.60485189550933e-06	3.21107693098111e-06	1.09511432993605e-05	3.3459114820529e-05	0	0	0	0	0	0	1.70815782011732e-06	0	6.92855687860198e-06	1.35088128117581e-05	1.52233879954452e-05	0	0	0	0	0	0	0	0	0	7.66765323804996e-06	0	8.54408749145591e-06	2.3772096906953e-05	2.78293995961645e-05	0	3.09836375410146e-06	0	1.16389233530342e-06	0	0	0	0	0
RG693	0	0	0	0	0	0	7.85395826406579e-06	8.67945770748244e-06	2.56347812712288e-06	0	0	0	0	0	0	0	0	0	0	1.38985191899943e-05	0	0	0	0	0	0	0	0	0	0	0	3.09836375410146e-06	0	6.28501861063844e-05	5.02736562689574e-06	0	0	0	0
RG694	9.05266842489605e-05	2.58564964447317e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG695	1.50877807081601e-05	6.08388151640747e-06	3.21107693098111e-06	1.46015243991473e-05	7.43535884900645e-06	0	2.61798608802193e-06	0	0	0	0	0	0	1.52428251329244e-05	2.02632192176371e-05	1.52233879954452e-05	0	0	0	0	0	0	0	0	0	0	0	1.49521531100478e-05	8.91453634010739e-06	1.23686220427398e-05	0	0	0	0	0	0	0	2.38436997792073e-06	0
RG696	0.000141825138656705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG697	0.000141825138656705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG698	0.000141825138656705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG699	7.54389035408004e-05	2.88984372029355e-05	0	0	0	0	0	0	0	0	0	0	0	4.15713412716119e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
