D1C1_Parent	D1C1_R1_T1	D1C1_R1_T2	D1C1_R1_T3	D1C1_R1_T4	D1C1_R1_T5	D1C1_R1_T6	D1C1_R1_T8	D1C1_R1_T9	D1C1_R1_T10	D1C1_R1_T13	D1C1_R2_T1	D1C1_R2_T2	D1C1_R2_T3	D1C1_R2_T4	D1C1_R2_T5	D1C1_R2_T6	D1C1_R2_T8	D1C1_R2_T9	D1C1_R2_T10	D1C1_R2_T13	D1C1_R3_T1	D1C1_R3_T2	D1C1_R3_T3	D1C1_R3_T4	D1C1_R3_T5	D1C1_R3_T6	D1C1_R3_T8	D1C1_R3_T9	D1C1_R3_T10
RG60	2.98468854775004e-05	7.18001966220769e-05	7.11588852332756e-05	7.621799672594e-05	0.000104962863512245	9.72953626597772e-05	0.000209681830613547	0.000104140481919058	0.000166224763129713	9.7387622951874e-05	6.26713243268282e-05	6.35021431973329e-05	7.79651566627133e-05	7.43427306084953e-05	8.68280220743548e-05	9.61162622307944e-05	8.44232485072811e-05	0.000147436086456521	9.57547720288342e-05	0.000101574124403595	0.000104217188621086	2.34503505827412e-05	6.9233064756789e-05	8.70549316618787e-05	9.50308751353695e-05	3.94302886578775e-05	0.000101087366580308	0.000160072681650047	0.000199001649738867	8.1734642644466e-05
RG61	0.00202627189186142	0.000196069767698748	0.000171618487915547	0.000155749819396486	4.69982970950353e-06	0	0	0	0	0	0	0.000263533894268932	0.0002693341775621	0.000273475044738393	4.34140110371774e-05	4.27183387692419e-06	0	0	0	0	0	0.00029480440732589	0.000317517159056998	2.2709982172664e-05	3.56365781757636e-05	0	0	0	0	0
RG62	0.000978314579540292	0.000223685227938009	0.000357887334555592	0.000175632775064123	2.19325386443498e-05	0	0	0	0	0	0	0.000276234322908398	0.000477241261996003	0.000318611702607837	2.67163144844169e-05	0	0	0	0	0	0	0.000338355058408123	0.000346165323783945	0.00019871234401081	0	8.44934756954517e-06	0	0	0	0
RG63	0	5.52309204785207e-06	8.37163355685595e-06	6.62765188921217e-06	0	1.73741719035316e-06	0.000682442728208067	1.43642044026286e-05	2.72499611688053e-06	0.000385875487167803	0.000168940091663624	9.52532147959994e-06	1.41754830295842e-05	7.96529256519592e-06	0	2.1359169384621e-06	0.000662143125547303	0	2.99233662590107e-06	0.000248444817797983	0.000284593092003736	1.00501502497462e-05	9.54938824231573e-06	1.7032486629498e-05	0	0	0.000572133652088548	4.3262886932445e-06	4.55728968867635e-06	0.000285237222289871
RG64	0.000129336503735835	6.62771045742248e-05	8.37163355685595e-05	0.000125925385895031	0.000250657584506855	0.000250188075410856	1.82332026620476e-05	0.000161597299529572	0.000148512288369989	0.000104737632231261	4.90471233862134e-05	9.8428321955866e-05	8.26903176725747e-05	7.96529256519592e-05	0.000222079364151715	0.000303300205261618	1.15875046970778e-05	9.07298993578591e-05	8.6777762151131e-05	0.000183931522568672	0	0.00013400200332995	6.44583706356312e-05	0.00011354991086332	0.000251435857128998	0.00024503107951681	1.35477913973609e-05	0.000123299227757468	0.000139756883786075	8.34026965759857e-05
RG65	1.98979236516669e-05	1.93308221674822e-05	2.72078090597818e-05	3.9765911335273e-05	0.000419851454048982	0.000239763572268737	6.90256957920373e-05	7.18210220131432e-06	0	0	0	0	3.07135465640992e-05	4.77917553911755e-05	0.000282191071741653	0.000521163732984752	0.000206919726733532	0.00012248536413311	7.18160790216256e-05	0	0	6.70010016649749e-06	2.62608176663682e-05	9.6517424233822e-05	0.000811722058447948	0.000481612811464075	0.00103484283519841	9.95046399446235e-05	3.03819312578423e-06	0
RG66	0.00167805822795725	0.000461178185995648	4.18581677842797e-05	3.31382594460609e-06	0	0	0	0	0	0	0	0.000466740752500397	0.000378012880788913	0.000249579167042805	7.51396344874225e-05	0	0	0	0	0	0	0.000412056160239596	0.000143240823634736	0	0	0	0	0	0	0
RG67	1.65816030430558e-05	8.2846380717781e-06	1.88361755029259e-05	1.65691297230304e-05	1.25328792253427e-05	1.38993375228253e-05	0.00109073623067606	4.3092613207886e-05	3.13374553441261e-05	0.00108228886638969	0.000514994795555241	9.52532147959994e-06	1.18129025246535e-05	1.85856826521238e-05	5.00930896582816e-06	1.28155016307726e-05	0.000910446797627541	4.30967021949831e-05	8.9770098777032e-06	0.000815338241834264	0.000901879516913247	2.01003004994925e-05	1.90987764846315e-05	2.64949792014413e-05	9.89904949326766e-06	1.4082245949242e-05	0.000809741070442262	2.37945878128448e-05	4.10156071980872e-05	0.00101751289822703
RG68	0	0	0	6.62765188921217e-06	0	1.73741719035316e-06	0.000110701587591003	0	0	0.00132851417724915	0.000599464841387053	0	0	0	0	0	0.000137394698551065	0	0	0.000354136812109832	0.000450939758456624	0	0	0	0	0	0.000138604327373	4.3262886932445e-06	3.03819312578423e-06	0.0007022507051698
RG69	0.000112754900692779	0.000270631510344751	0.00030975044160367	0.000265106075568487	0.000448050432306003	0.000637632108859611	8.46541552166495e-05	0.00159083563759112	0.000651274071934448	7.35000927938671e-06	0	0.000609620574694396	0.000160655474335288	0.000369058555520744	0.000260484066223065	0.00047844539421551	2.31750093941556e-05	0.000657791770344479	0.000356088058482227	1.37262330275129e-05	2.00417670425166e-06	0.000331654958241626	0.000169501641301104	0.000367144711791401	0.000399921599528013	4.78796362274226e-05	4.37697875914736e-05	0.000462912890177162	0.000847655882093801	1.66805393151971e-05
RG70	0	0	0	0	0	0	0.000115911074065874	0	0	0	0	0	0	0	1.66976965527605e-06	0	0.000420460884722537	0	0	0	0	0	0	0	0	2.81644918984839e-06	0.00132872569474116	0	0	0
RG71	2.65305648688893e-05	0.000113223386980967	3.76723510058518e-05	5.63350410583035e-05	0.000192693018089645	0.000317947345834629	8.98636416915203e-05	0.000366287212267031	0.000258874631103651	2.57250324778535e-05	0	5.3976821717733e-05	6.61522541380598e-05	7.43427306084953e-05	0.00013525134207736	0.000401552384430874	6.78696703685985e-05	0.000313018152784614	0.000236394593446184	2.33345961467719e-05	1.40292369297616e-05	4.02006009989849e-05	5.72963294538944e-05	9.46249257194333e-05	0.000237577187838424	5.35125346071194e-05	7.60760593851804e-05	0.000209825001622358	0.000364583175094108	1.1676377520638e-05
RG72	3.31632060861116e-05	7.18001966220769e-05	7.74376104009175e-05	8.28456486151521e-05	0.000222458606249834	0.000357907941212752	0.000102236172069338	0.00029087513915323	0.000129437315551825	7.35000927938672e-05	5.44968037624593e-06	4.12763930782664e-05	6.37896736331291e-05	5.84121454781034e-05	0.000148609499319569	0.000638639164600167	0.000110908973529173	0.000303945162848828	0.000101739445280636	6.7258541834813e-05	1.00208835212583e-05	7.37011018314724e-05	7.40077588779469e-05	0.000155184878179871	0.000217779088851888	0.000112657967593936	0.000265745138948233	0.00024010902247507	0.000352430402590971	3.83652404249534e-05
RG73	6.3010091563612e-05	7.18001966220769e-05	6.69730684548476e-05	0.000145808341562668	0.000227158435959337	0.000250188075410856	3.7117591133454e-05	0.00079721334434589	0.000280674600038695	1.28625162389268e-05	0	0.000222257501190665	8.50528981775054e-05	0.000135409973608331	0.00012690249380098	0.00022427127853852	1.15875046970778e-05	0.000215483510974915	0.000122685801661944	1.23536097247616e-05	0	9.38014023309649e-05	9.54938824231573e-05	0.000204389839553976	0.00023559737793977	5.63289837969678e-05	2.50113071951278e-05	0.000218477579008847	0.000521050121071996	6.67221572607886e-06
RG74	1.32652824344446e-05	1.65692761435562e-05	4.18581677842797e-05	9.61009523935765e-05	0.00039165247579196	0.000255400326981915	1.30237161871768e-05	1.07731533019715e-05	0	0	0	1.58755357993332e-05	4.72516100986141e-06	4.77917553911755e-05	0.000238777060704476	0.00043786297238473	3.14517984634969e-05	0.000136094849036789	4.4885049388516e-05	1.37262330275129e-06	0	1.00501502497462e-05	5.25216353327365e-05	6.8129946517992e-05	0.000837459587130444	0.000233765282757416	0.000133393638374015	7.7873196478401e-05	1.51909656289212e-06	0
RG75	9.94896182583347e-06	8.83694727656331e-05	0.000102552511071485	0.000122611559950425	0.000100263033802742	0.0001372559580379	5.46996079861428e-05	0.000258555679247316	0.000192112226240078	4.41000556763203e-05	2.72484018812297e-06	0.000139704715034132	0.00010159096171202	0.000106203900869279	7.51396344874225e-05	7.68930097846355e-05	1.48982203248143e-05	0.000149704333940468	0.000113708791784241	4.39239456880412e-05	0	4.02006009989849e-05	6.68457176962101e-05	0.000147614884122316	0.00012868764341248	3.94302886578775e-05	2.39691693953308e-05	0.000147093815570313	0.000281032864135042	4.83735640140717e-05
RG76	0.00206938405977336	0.000444608909852092	0.000213476655699827	9.94147783381826e-05	1.40994891285106e-05	3.47483438070633e-06	4.5583006655119e-06	1.07731533019715e-05	5.44999223376107e-06	0	0	0.000412763930782664	0.000231532889483209	0.000146030363695259	4.67535503477295e-05	5.33979234615524e-05	0.00014236077199267	9.07298993578591e-05	6.58314057698235e-05	1.37262330275129e-05	0	0.000562808413985789	0.000195762458967472	7.19149435467693e-05	4.75154375676848e-05	1.97151443289387e-05	8.33710239837593e-05	6.48943303986675e-06	0	0
RG77	2.32142442602781e-05	1.38077301196302e-05	7.53447020117035e-05	0.000162377471285698	0.000242824534991015	0.000156367547131785	7.81422971230611e-05	3.59105110065716e-06	0	0	0	9.52532147959994e-06	4.72516100986141e-05	8.76182182171551e-05	0.000218739824841163	0.000286212869753921	0.000221817947058346	2.72189698073577e-05	8.9770098777032e-06	0	0	1.00501502497462e-05	8.35571471202626e-05	0.000204389839553976	0.000514750573649918	0.000371771293059988	0.000794109003445308	1.94682991196003e-05	0	0
RG78	0	0	0	0	4.69982970950353e-06	1.73741719035316e-06	6.12114660797312e-05	0	0	0	0	0	0	0	0	2.1359169384621e-06	0.000264857250218921	2.26824748394648e-06	0	2.74524660550257e-06	0	0	0	0	1.97980989865353e-06	5.63289837969678e-06	0.000690937361265405	0	0	0
RG79	0	0	0	0	0	0	0.000354896266100569	0	0	1.28625162389268e-05	4.35974430099675e-05	0	0	0	0	0	0.000292998333054681	0	0	2.19619728440206e-05	5.61169477190465e-05	0	0	0	0	0	0.000291798583943158	0	0	1.1676377520638e-05
RG80	0.00183060897595336	0.000312054700703642	6.27872516764196e-06	0	0	0	0	0	0	0	0	0.000244483251309732	2.12632245443764e-05	0	0	0	0	0	0	0	0	0.000180902704495432	1.43240823634736e-05	0	0	0	0	0	0	0
RG81	0.00242091404428615	6.35155585502988e-05	6.27872516764196e-06	0	0	0	0	0	0	0	0	5.3976821717733e-05	7.08774151479212e-06	0	0	0	0	0	0	0	0	0.000130651953246701	1.67114294240525e-05	0	0	0	0	0	0	0
RG82	1.65816030430558e-05	0.000138077301196302	0.000113017053017555	0.000119297734005819	9.39965941900705e-05	0.000105982448611543	0.000184936769857911	6.10478687111718e-05	0.000104912350499901	1.10250139190801e-05	0	7.62025718367995e-05	0.000153567732820496	0.000146030363695259	5.84419379346619e-05	7.04852589692492e-05	0.0001042875422737	7.03156720023408e-05	4.78773860144171e-05	1.78441029357667e-05	8.01670681700664e-06	7.37011018314724e-05	9.78812294837362e-05	0.000143829887093539	7.91923959461413e-05	2.81644918984839e-05	9.27502641819322e-05	7.35469077851565e-05	0.000164062428792349	5.00416179455914e-06
RG83	0.00160841549517641	0.000165692761435562	0.000163246854358691	7.9531822670546e-05	0	0	0	0	0	0	0	0.000190506429591999	5.19767711084755e-05	0	0	0	0	0	0	0	0	0.000130651953246701	0.000107430617726052	0	0	0	0	0	0	0
RG84	0.000202295557125281	0.000140838847220228	0.000131853228520481	0.000122611559950425	0.000242824534991015	5.21225157105949e-05	2.60474323743537e-06	7.18210220131432e-06	0	0	0	0.000177806000952532	5.90645126232676e-05	0.000106203900869279	0.000161967656561777	0.000143106434876961	8.27678906934128e-06	2.94872172913042e-05	5.98467325180213e-06	0	0	0.000117251752913706	0.000124142047150104	0.00011354991086332	0.000322709013480526	3.09809410883323e-05	8.33710239837593e-06	1.08157217331113e-05	4.55728968867635e-06	0
RG85	0.00110765108327613	0.00017397739950734	3.76723510058518e-05	3.31382594460609e-06	0	0	0	0	0	0	0	0.000428639466581997	4.72516100986141e-05	2.65509752173197e-06	0	0	0	0	0	0	0	0.00021440320532792	0.000217248582512683	0.000100302421262599	0	0	0	0	0	0
RG86	4.97448091291674e-05	1.65692761435562e-05	2.93007174489958e-05	6.29626929475156e-05	8.61635446742313e-05	1.38993375228253e-05	9.11660133102379e-06	0	0	0	0	1.90506429591999e-05	8.97780591873668e-05	0.000132754876086599	0.000200372358633127	8.97085114154081e-05	3.97285875328382e-05	2.26824748394648e-06	0	0	0	2.01003004994925e-05	5.96836765144733e-05	0.00014193738857915	0.000407840839122627	0.000337973902781807	0.00126515528895355	0.000506175777109607	0.000101779469713772	0
RG87	0.00114744693057946	0.000259585326249047	0.000146503587244979	0.000106042430227395	0	0	0	0	0	0	0	6.98523575170662e-05	8.97780591873668e-05	5.57570479563714e-05	0	0	0	0	0	0	0	0.000194302904828427	0.000124142047150104	0	0	0	0	0	0	0
RG88	0.00142270154109419	0.00013255420914845	0.000100459602682271	5.63350410583035e-05	4.69982970950353e-06	0	0	0	0	1.83750231984668e-06	0	0.000225432608350532	3.78012880788913e-05	0	0	0	0	0	0	0	0	0.000127301903163452	7.40077588779469e-05	1.7032486629498e-05	0	0	5.21068899898496e-06	0	0	0
RG89	0.00233800602907087	0.00182262037579118	0.000259520640262534	8.94733005043643e-05	3.13321980633568e-06	0	1.30237161871768e-06	0	0	0	0	0.00156532782981426	0.00030241030463113	6.90325355650313e-05	0	0	0	0	0	0	0	0.00149747238721219	0.000339003282602208	0.000126797400464041	5.93942969596059e-06	0	1.04213779979699e-06	0	0	0
RG90	0.00189030274690836	0.000151885031315932	0	0	0	1.73741719035316e-06	0	0	0	0	0	0.000177806000952532	0	2.65509752173197e-06	0	0	0	0	0	0	0	8.37512520812186e-05	0	1.89249851438867e-06	0	0	0	0	0	0
RG91	2.98468854775004e-05	1.65692761435562e-05	3.34865342274238e-05	4.30797372798791e-05	4.22984673855317e-05	1.73741719035316e-05	2.21403175182006e-05	0	0	3.67500463969336e-06	0	2.85759644387998e-05	4.48890295936834e-05	5.57570479563714e-05	0.000100186179316563	3.20387540769315e-05	5.29714500437842e-05	0	0	0	0	3.35005008324874e-06	4.53595941509997e-05	0.000115442409377709	0.000223718518547849	0.000126740213543178	0.0012453546707574	0.000235782733781825	5.46874762641162e-05	0
RG92	0.000911988167368068	0.000704194236101139	7.53447020117035e-05	2.65106075568487e-05	3.13321980633568e-06	0	0	0	0	0	0	0.000555643752976663	7.32399956528519e-05	2.65509752173197e-05	0	0	0	0	0	0	0	0.000562808413985789	0.000107430617726052	5.1097459888494e-05	0	0	0	0	0	0
RG93	5.63774503463897e-05	6.90386505981509e-05	3.55794426166378e-05	2.31967816122426e-05	9.71298139964062e-05	0.000300573173931097	2.66986181837125e-05	2.87284088052573e-05	3.67874475778872e-05	2.75625347977002e-05	2.72484018812297e-06	4.4451500238133e-05	6.61522541380598e-05	4.51366578694435e-05	7.01303255215943e-05	0.000252038198738527	9.93214688320954e-06	3.17554647752507e-05	3.59080395108128e-05	3.70608291742847e-05	1.00208835212583e-05	4.02006009989849e-05	6.68457176962101e-05	4.92049613741053e-05	0.000156404981993629	9.57592724548453e-05	3.02219961941128e-05	3.24471651993337e-05	4.40538003238714e-05	3.16930246988746e-05
RG94	0.00105458995353835	0.000113223386980967	0.000182083029861617	4.63935632244852e-05	0	0	0	0	0	0	0	0.000107953643435466	7.79651566627133e-05	1.32754876086599e-05	0	0	0	0	0	0	0	0.00013400200332995	0.000157564905998209	7.75924390899353e-05	0	0	0	0	0	0
RG95	0.0013663240907478	0.000176738945531266	9.83666942930574e-05	3.9765911335273e-05	0	0	0	0	1.36249805844027e-06	0	0	0.000152405143673599	2.12632245443764e-05	2.65509752173197e-05	0	0	0	0	0	0	0	0.000180902704495432	7.40077588779469e-05	3.02799762302187e-05	0	0	0	0	0	0
RG96	3.97958473033339e-05	4.69462824067426e-05	6.90659768440616e-05	3.9765911335273e-05	0.000142561501188274	0.000194590725319554	0.000103538543688056	0.000147233095126944	0.000106274848558341	1.83750231984668e-05	1.36242009406148e-05	6.35021431973329e-05	4.25264490887527e-05	7.96529256519592e-05	8.68280220743548e-05	0.000170873355076968	5.62821656715207e-05	0.000117948869165217	9.57547720288342e-05	6.86311651375643e-06	2.00417670425166e-05	5.69508514152287e-05	4.53595941509997e-05	5.1097459888494e-05	8.11722058447948e-05	3.37973902781807e-05	7.92024727845714e-05	8.21994851716455e-05	0.000106336759402448	3.33610786303943e-06
RG97	0.00156861964787308	0.000140838847220228	1.04645419460699e-05	9.94147783381826e-06	0	0	0	0	0	0	0	0.000209557072551199	0	0	0	0	0	0	0	0	0	0.000197652954911676	8.83318412414205e-05	1.89249851438867e-05	3.95961979730706e-06	0	0	0	0	0
RG98	3.31632060861116e-06	1.38077301196302e-05	1.46503587244979e-05	1.32553037784243e-05	7.20640555457207e-05	0.000118144368944015	1.30237161871768e-05	0.000158006248428915	7.76623893310952e-05	7.35000927938671e-06	0	3.17510715986665e-06	1.18129025246535e-05	1.06203900869279e-05	7.34698648321464e-05	0.000177281105892354	6.62143125547303e-06	0.000163313818844146	7.78007522734277e-05	1.23536097247616e-05	0	1.3400200332995e-05	7.1620411817368e-06	3.02799762302187e-05	6.3353916756913e-05	2.53480427086355e-05	9.37924019817292e-06	0.000114646650370979	0.000127604111282938	1.50124853836774e-05
RG99	6.3010091563612e-05	2.76154602392603e-05	9.41808775146294e-05	0.000162377471285698	0.00029765588160189	0.000165054633083551	0.000175168982717529	2.1546306603943e-05	9.53748640908187e-06	1.83750231984668e-06	0	1.58755357993332e-05	8.0327737167644e-05	0.000116824290956207	0.000218739824841163	0.000279805118938535	0.000470121619138585	0.000106607631745484	2.69310296331096e-05	1.37262330275129e-06	0	4.02006009989849e-05	0.000116980005968368	0.000240347311327361	0.000550387151825682	0.000430916726046804	0.00157779662889265	8.43626295182678e-05	2.27864484433818e-05	1.66805393151971e-06
RG100	0	0	0	0	0	0	0.000429782634176836	0	1.36249805844027e-06	0.000145162683267888	0.000215262374861714	0	0	0	0	0	0.000175467928270035	0	0	0.00013863495357788	0.000302630682342001	0	0	0	0	0	0.000212596111158586	0	0	0.000103419343754222
RG101	0.00168469086917447	0.000107700294933115	8.37163355685595e-06	0	0	0	0	0	0	0	0	7.62025718367995e-05	3.78012880788913e-05	5.31019504346395e-06	0	0	0	0	0	0	0	6.70010016649749e-05	2.38734706057893e-06	0	0	0	0	0	0	0
RG102	1.32652824344446e-05	4.97078284306686e-05	6.06943432872056e-05	7.29041707813339e-05	6.73642258362172e-05	5.73347672816544e-05	0.000104840915306774	1.43642044026286e-05	3.95124436947677e-05	1.47000185587734e-05	0	4.4451500238133e-05	8.97780591873668e-05	8.76182182171551e-05	2.67163144844169e-05	2.99028371384694e-05	5.95928812992572e-05	2.49507223234113e-05	2.69310296331096e-05	6.86311651375643e-06	4.00835340850332e-06	3.35005008324874e-05	4.05849000298418e-05	8.32699346331013e-05	3.95961979730706e-05	1.12657967593936e-05	4.58540631910676e-05	3.24471651993337e-05	5.1649283138332e-05	1.00083235891183e-05
RG103	3.31632060861116e-05	4.69462824067426e-05	5.86014348979916e-05	8.61594745597582e-05	0.000200526067605484	0.000215439731603792	2.40938749462772e-05	0.000326785650159802	0.000208462202941361	5.6962571915247e-05	1.63490411287378e-05	5.71519288775996e-05	0.000120491605751466	9.8238608304083e-05	0.000133581572422084	0.000405824218307798	2.31750093941556e-05	0.000263116708137791	8.9770098777032e-05	0.000104319371009098	3.20668272680266e-05	8.04012019979699e-05	9.31065353625783e-05	0.000219529827669085	0.000108889544425944	4.78796362274226e-05	6.25282679878195e-06	0.00022064072335547	0.000472439031059448	8.1734642644466e-05
